-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,160,161,162,163,164,-1,-1,-1,-1,-1,160,161,162,163,164,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,160,161,162,163,164,-1,-1,-1,-1,-1,-1,160,161,162,163,164,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,160,161,162,163,164,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,160,161,162,163,164,-1,-1,-1,-1,-1,176,177,178,179,180,160,161,162,163,164,176,177,178,179,180,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,176,177,178,179,180,-1,-1,-1,-1,-1,-1,176,177,178,179,180,-1,160,161,162,163,164,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,176,177,178,179,180,-1,-1,160,161,162,163,164,160,161,162,163,164,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,160,161,162,163,164,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,176,177,178,179,180,160,161,162,163,164,192,193,194,195,196,176,177,178,179,-1,192,193,194,195,196,160,161,162,163,164,-1,-1,160,161,162,163,164,160,161,162,163,164,192,193,194,195,196,-1,160,161,162,163,164,192,193,194,195,196,-1,176,177,178,179,180,-1,160,161,162,163,164,-1,-1,-1,160,161,162,163,192,193,194,195,196,-1,-1,176,177,178,179,180,176,177,178,179,180,160,161,162,163,164,-1,160,161,162,163,164,-1,-1,160,161,162,163,164,176,177,178,179,180,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,192,193,194,195,196,176,177,178,179,180,208,209,210,211,212,192,193,194,195,-1,208,209,210,211,212,176,177,178,179,180,-1,-1,176,177,178,179,180,176,177,178,179,180,208,209,210,211,212,-1,176,177,178,179,180,208,209,210,211,212,-1,192,193,194,195,196,-1,176,177,178,179,180,-1,-1,-1,176,177,178,179,208,209,210,211,212,-1,164,192,193,194,195,196,192,193,194,195,196,176,177,178,179,180,-1,176,177,178,179,180,-1,-1,176,177,178,179,180,192,193,194,195,196,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,208,209,210,211,212,192,193,194,195,196,224,225,226,227,228,208,209,210,211,-1,224,225,226,227,228,192,193,194,195,196,-1,-1,192,193,194,195,196,192,193,194,195,196,224,225,226,227,228,-1,192,193,194,195,196,224,225,226,227,228,-1,208,209,210,211,212,-1,192,193,194,195,196,-1,-1,-1,192,193,194,195,224,225,226,227,228,-1,180,208,209,210,211,212,208,209,210,211,212,192,193,194,195,196,-1,192,193,194,195,196,-1,-1,192,193,194,195,196,208,209,210,211,212,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,224,225,226,227,228,208,209,210,211,212,240,241,242,243,244,224,225,226,227,-1,240,241,242,243,244,208,209,210,211,212,-1,-1,208,209,210,211,212,208,209,210,211,212,240,241,242,243,244,-1,208,209,210,211,212,240,241,242,243,244,-1,224,225,226,227,228,-1,208,209,210,211,212,-1,-1,-1,208,209,210,211,240,241,242,243,244,-1,196,224,225,226,227,228,224,225,226,227,228,208,209,210,211,212,-1,208,209,210,211,212,-1,-1,208,209,210,211,212,224,225,226,227,228,164,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,240,241,242,243,244,224,225,226,227,228,-1,-1,-1,-1,196,240,241,242,243,-1,-1,-1,-1,-1,-1,224,225,226,227,228,-1,-1,224,225,226,227,228,224,225,226,227,228,-1,-1,-1,-1,-1,-1,224,225,226,227,228,-1,-1,-1,-1,-1,-1,240,241,242,243,244,-1,224,225,226,227,228,-1,-1,-1,224,225,226,227,228,-1,-1,-1,-1,-1,212,240,241,242,243,244,240,241,242,243,244,224,225,226,227,228,-1,224,225,226,227,228,-1,-1,224,225,226,227,228,240,241,242,243,244,180,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,240,241,242,243,244,-1,-1,-1,-1,212,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,240,241,242,243,244,-1,-1,240,241,242,243,244,240,241,242,243,244,-1,-1,-1,-1,-1,-1,240,241,242,243,244,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,240,241,242,243,244,-1,-1,-1,240,241,242,243,244,-1,-1,-1,-1,-1,228,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,240,241,242,243,244,-1,240,241,242,243,244,-1,-1,240,241,242,243,244,-1,-1,-1,-1,-1,196,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,228,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,244,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,244,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
